Date	Library	Reads	Duplication_rate	Coverage	Background	Reads_per_Mb	Percent_WC	Mode_GC	Mode_insert_size	Quality_AS
19-08-2020	recq5-2-single-c10-w5-3d6_S350_	2436	0.015599	5.85E-05	0.5	0	0.083333333	0.49	151	NA
19-08-2020	recq5-2-single-c10-w7-3d6_S352_	532682	0.169399	0.010770121	0.153846154	64	0.342105263	0.48	158	NA
19-08-2020	recq5-2-single-c2-w1-3d6_S26_	23686	0.061471	0.000537141	0.343283582	3	0.08	0.47	154	NA
19-08-2020	recq5-2-single-c2-w11-3d6_S31_	82112	0.080329	0.001829038	0.342560554	11	0.333333333	0.48	154	NA
19-08-2020	recq5-2-single-c2-w13-3d6_S32_	56744	0.067813	0.001279207	0.038533835	8	0.038461538	0.48	154	NA
19-08-2020	recq5-2-single-c2-w15-3d6_S33_	15976	0.073861	0.000355267	0.301038062	2	0.259259259	0.5	153	NA
19-08-2020	recq5-2-single-c2-w17-3d6_S34_	32374	0.051585	0.000743023	0.292929293	4	0.230769231	0.49	154	NA
19-08-2020	recq5-2-single-c2-w19-3d6_S35_	6990	0.080114	0.000151841	0.059165858	1	0	0.44	152	NA
19-08-2020	recq5-2-single-c2-w21-3d6_S36_	63748	0.070653	0.001431359	0.125843675	9	0.107142857	0.48	159	NA
19-08-2020	recq5-2-single-c2-w23-3d6_S37_	86550	0.066066	0.001963753	0.131593794	12	0.161290323	0.47	156	NA
19-08-2020	recq5-2-single-c2-w27-3d6_S39_	146890	0.069658	0.00331827	0.065922747	21	0.1875	0.44	153	NA
19-08-2020	recq5-2-single-c2-w3-3d6_S27_	43796	0.070965	0.00098201	0.118413905	6	0.178571429	0.49	153	NA
19-08-2020	recq5-2-single-c2-w31-3d6_S41_	53882	0.077169	0.001197737	0.08024104	7	0.142857143	0.49	151	NA
19-08-2020	recq5-2-single-c2-w33-3d6_S42_	48022	0.067761	0.001083099	0.269914927	6	0.225806452	0.5	152	NA
19-08-2020	recq5-2-single-c2-w35-3d6_S43_	137074	0.070794	0.003092651	0.284323465	18	0.382352941	0.49	152	NA
19-08-2020	recq5-2-single-c2-w37-3d6_S44_	91566	0.086342	0.002028593	0	13	1	0.5	153	NA
19-08-2020	recq5-2-single-c2-w39-3d6_S45_	39700	0.068312	0.000891626	0.082330589	5	0.083333333	0.49	150	NA
19-08-2020	recq5-2-single-c2-w47-3d6_S49_	45822	0.065689	0.001031773	0	5	1	0.52	151	NA
19-08-2020	recq5-2-single-c2-w49-3d6_S50_	41290	0.07101	0.000925296	0.18	5	0.37037037	0.49	150	NA
19-08-2020	recq5-2-single-c2-w5-3d6_S28_	44508	0.063764	0.001007284	0.346153846	6	0.333333333	0.48	153	NA
19-08-2020	recq5-2-single-c2-w7-3d6_S29_	346150	0.084466	0.007711129	0.197527141	46	0.310344828	0.47	151	NA
19-08-2020	recq5-2-single-c2-w9-3d6_S30_	96722	0.060979	0.002208897	0.073113208	14	0.151515152	0.48	156	NA
19-08-2020	recq5-2-single-c6-w1-3d6_S150_	43892	0.075595	0.000976708	0.033487512	6	0	0.47	152	NA
19-08-2020	recq5-2-single-c6-w10-3d6_S159_	255168	0.097426	0.005591389	0.251432665	31	0.461538462	0.49	153	NA
19-08-2020	recq5-2-single-c6-w11-3d6_S160_	153062	0.123192	0.003237035	0.192702891	19	0.2	0.48	157	NA
19-08-2020	recq5-2-single-c6-w12-3d6_S161_	294958	0.096956	0.006478198	0.027254442	44	0.108108108	0.47	153	NA
19-08-2020	recq5-2-single-c6-w13-3d6_S162_	311992	0.107798	0.006763958	0.182643663	39	0.277777778	0.49	153	NA
19-08-2020	recq5-2-single-c6-w14-3d6_S163_	135788	0.139423	0.002820517	0.08864705	17	0.103448276	0.49	155	NA
19-08-2020	recq5-2-single-c6-w15-3d6_S164_	227416	0.108295	0.004906666	0	30	0.958333333	0.49	151	NA
19-08-2020	recq5-2-single-c6-w16-3d6_S165_	74998	0.094696	0.001640947	0.244331742	10	0.137931034	0.5	154	NA
19-08-2020	recq5-2-single-c6-w17-3d6_S166_	87190	0.072371	0.001959666	0.19536521	11	0.233333333	0.49	152	NA
19-08-2020	recq5-2-single-c6-w18-3d6_S167_	130346	0.112148	0.002794865	0.21900161	15	0.322580645	0.49	151	NA
19-08-2020	recq5-2-single-c6-w19-3d6_S168_	310562	0.11429	0.006674549	0.03427351	44	0.166666667	0.45	154	NA
19-08-2020	recq5-2-single-c6-w2-3d6_S151_	108792	0.109162	0.002345813	0.269762642	13	0.393939394	0.49	158	NA
19-08-2020	recq5-2-single-c6-w21-3d6_S170_	373302	0.102732	0.00815371	0.239546421	49	0.333333333	0.45	150	NA
19-08-2020	recq5-2-single-c6-w22-3d6_S171_	20176	0.095658	0.000435775	0.094267516	3	0.083333333	0.5	153	NA
19-08-2020	recq5-2-single-c6-w23-3d6_S172_	135628	0.091161	0.002992259	0.057142857	18	0.172413793	0.46	150	NA
19-08-2020	recq5-2-single-c6-w24-3d6_S173_	410024	0.112593	0.008854555	0	58	1	0.47	153	NA
19-08-2020	recq5-2-single-c6-w26-3d6_S175_	151572	0.124099	0.003205203	0.34514381	19	0.258064516	0.49	155	NA
19-08-2020	recq5-2-single-c6-w27-3d6_S176_	113874	0.07842	0.002549273	0.017917784	17	0.129032258	0.46	153	NA
19-08-2020	recq5-2-single-c6-w28-3d6_S177_	54290	0.091582	0.00118665	0.024702653	8	0.076923077	0.47	154	NA
19-08-2020	recq5-2-single-c6-w29-3d6_S178_	50050	0.085834	0.001099049	0.04249263	7	0.083333333	0.48	151	NA
19-08-2020	recq5-2-single-c6-w30-3d6_S179_	1602	0.117353	2.77E-05	0	0	0.47826087	0.4	59	NA
19-08-2020	recq5-2-single-c6-w31-3d6_S180_	157540	0.127599	0.003309947	0.264281067	19	0.272727273	0.48	152	NA
19-08-2020	recq5-2-single-c6-w32-3d6_S181_	213352	0.099676	0.004663269	0.124179707	28	0.268292683	0.49	152	NA
19-08-2020	recq5-2-single-c6-w33-3d6_S182_	256220	0.097814	0.005624767	0.105548981	35	0.25	0.46	151	NA
19-08-2020	recq5-2-single-c6-w35-3d6_S184_	44394	0.113259	0.000948651	0.054323888	6	0.08	0.5	170	NA
19-08-2020	recq5-2-single-c6-w36-3d6_S185_	357576	0.103077	0.007808241	0.064246021	51	0.170731707	0.42	155	NA
19-08-2020	recq5-2-single-c6-w37-3d6_S186_	309818	0.102305	0.00676148	0.096536635	42	0.36	0.46	158	NA
19-08-2020	recq5-2-single-c6-w4-3d6_S153_	62852	0.106822	0.001351921	0.357343312	8	0.516129032	0.5	153	NA
19-08-2020	recq5-2-single-c6-w40-3d6_S189_	101864	0.108105	0.002187351	0.271702992	12	0.225806452	0.5	152	NA
19-08-2020	recq5-2-single-c6-w41-3d6_S190_	41734	0.084296	0.000916659	0.035496663	6	0.142857143	0.49	153	NA
19-08-2020	recq5-2-single-c6-w42-3d6_S191_	83688	0.130126	0.001756279	0.40512334	10	0.34375	0.51	156	NA
19-08-2020	recq5-2-single-c6-w43-3d6_S192_	304546	0.096787	0.006700306	0.308774528	40	0.342857143	0.45	153	NA
19-08-2020	recq5-2-single-c6-w44-3d6_S193_	168212	0.104368	0.003657758	0.153368794	21	0.233333333	0.48	152	NA
19-08-2020	recq5-2-single-c6-w45-3d6_S194_	104492	0.091567	0.002301746	0.02413637	15	0.111111111	0.47	153	NA
19-08-2020	recq5-2-single-c6-w46-3d6_S195_	105756	0.112561	0.002266035	0.416582406	13	0.454545455	0.5	156	NA
19-08-2020	recq5-2-single-c6-w47-3d6_S196_	45410	0.088835	0.000995817	0.058806899	6	0	0.48	154	NA
19-08-2020	recq5-2-single-c6-w48-3d6_S197_	46870	0.095669	0.001017789	0.040808241	7	0.153846154	0.48	152	NA
19-08-2020	recq5-2-single-c6-w49-3d6_S198_	105962	0.116759	0.002270859	0.344011142	13	0.40625	0.5	155	NA
19-08-2020	recq5-2-single-c6-w5-3d6_S154_	90274	0.095642	0.001984401	0.019191743	13	0.107142857	0.47	153	NA
19-08-2020	recq5-2-single-c6-w6-3d6_S155_	162088	0.109718	0.003498057	0.026816805	23	0.125	0.48	154	NA
19-08-2020	recq5-2-single-c6-w7-3d6_S156_	73222	0.115867	0.00155513	0.145507407	9	0.071428571	0.48	153	NA
19-08-2020	recq5-2-single-c6-w8-3d6_S157_	9536	0.104656	0.000201218	0.077803204	1	0	0.46	168	NA
19-08-2020	recq5-2-single-c6-w9-3d6_S158_	195268	0.101655	0.004260416	0.096212503	27	0.179487179	0.47	154	NA
19-08-2020	wt-fucci-single-c13-w1-3d6_S493_	112528	0.052485	0.002596954	0.028192371	17	0.111111111	0.42	158	NA
19-08-2020	wt-fucci-single-c13-w11-3d6_S498_	4154	0.022629	9.86E-05	0	0	0.086956522	0.47	148	NA
19-08-2020	wt-fucci-single-c13-w13-3d6_S499_	95868	0.059415	0.002193279	0.177902885	14	0.193548387	0.43	153	NA
19-08-2020	wt-fucci-single-c13-w21-3d6_S503_	97606	0.057128	0.002237221	0.138363234	14	0.142857143	0.43	151	NA
19-08-2020	wt-fucci-single-c13-w27-3d6_S506_	164366	0.06449	0.003743857	0.166794872	23	0.393939394	0.42	157	NA
19-08-2020	wt-fucci-single-c13-w33-3d6_S509_	67382	0.063133	0.001533887	0.051721125	10	0.074074074	0.44	158	NA
19-08-2020	wt-fucci-single-c13-w35-3d6_S510_	133818	0.059678	0.003060495	0.118052366	19	0.266666667	0.44	152	NA
19-08-2020	wt-fucci-single-c13-w41-3d6_S513_	47018	0.050491	0.001084418	0.020786473	7	0.038461538	0.42	152	NA
19-08-2020	wt-fucci-single-c13-w43-3d6_S514_	147742	0.071354	0.003336079	0.080033155	21	0.205128205	0.44	154	NA
19-08-2020	wt-fucci-single-c13-w45-3d6_S515_	124434	0.061269	0.002842021	0.219488992	17	0.285714286	0.43	154	NA
19-08-2020	wt-fucci-single-c13-w49-3d6_S517_	208564	0.066052	0.004742036	0.162019827	28	0.264705882	0.45	153	NA
19-08-2020	wt-fucci-single-c13-w9-3d6_S497_	73532	0.05788	0.001684302	0.088675775	11	0.068965517	0.42	165	NA
19-08-2020	wt-fucci-single-c14-w10-3d6_S527_	82736	0.046606	0.001922836	0.168781583	12	0.264705882	0.42	152	NA
19-08-2020	wt-fucci-single-c14-w13-3d6_S530_	110612	0.053665	0.002550704	0.330733229	16	0.466666667	0.46	150	NA
19-08-2020	wt-fucci-single-c14-w14-3d6_S531_	55050	0.054205	0.001267729	0.126551724	8	0.142857143	0.47	154	NA
19-08-2020	wt-fucci-single-c14-w15-3d6_S532_	12964	0.03718	0.000301984	0.412878788	2	0.208333333	0.48	149	NA
19-08-2020	wt-fucci-single-c14-w16-3d6_S533_	75656	0.047029	0.001752153	0.320395738	11	0.4	0.44	152	NA
19-08-2020	wt-fucci-single-c14-w17-3d6_S534_	12770	0.038528	0.000297509	0.103575832	2	0.083333333	0.47	151	NA
19-08-2020	wt-fucci-single-c14-w18-3d6_S535_	51486	0.054733	0.001184086	0.018096578	8	0.153846154	0.46	153	NA
19-08-2020	wt-fucci-single-c14-w19-3d6_S536_	70540	0.053076	0.001629174	0.102847429	10	0.04	0.42	168	NA
19-08-2020	wt-fucci-single-c14-w2-3d6_S519_	52784	0.039292	0.001234557	0.020472703	8	0.166666667	0.43	156	NA
19-08-2020	wt-fucci-single-c14-w20-3d6_S537_	21040	0.047338	0.000486877	0.104477612	3	0.043478261	0.49	159	NA
19-08-2020	wt-fucci-single-c14-w22-3d6_S539_	135822	0.047179	0.003147978	0.177045805	19	0.172413793	0.44	153	NA
19-08-2020	wt-fucci-single-c14-w23-3d6_S540_	104774	0.048142	0.002430687	0.138819935	15	0.1	0.42	155	NA
19-08-2020	wt-fucci-single-c14-w24-3d6_S541_	102084	0.046903	0.002373156	0.39119058	14	0.333333333	0.45	152	NA
19-08-2020	wt-fucci-single-c14-w26-3d6_S543_	46422	0.062126	0.001057743	0.216436127	6	0.185185185	0.47	153	NA
19-08-2020	wt-fucci-single-c14-w27-3d6_S544_	32268	0.054109	0.000740921	0.081228138	4	0.153846154	0.47	153	NA
19-08-2020	wt-fucci-single-c14-w28-3d6_S545_	35712	0.056844	0.000819279	0.185918592	5	0.192307692	0.49	161	NA
19-08-2020	wt-fucci-single-c14-w29-3d6_S546_	67750	0.039941	0.001582994	0.180785522	10	0.2	0.4	157	NA
19-08-2020	wt-fucci-single-c14-w3-3d6_S520_	39030	0.038227	0.000913692	0	5	0.2	0.48	153	NA
19-08-2020	wt-fucci-single-c14-w30-3d6_S547_	48362	0.04946	0.001115289	0.072887465	7	0.08	0.46	156	NA
19-08-2020	wt-fucci-single-c14-w31-3d6_S548_	78906	0.049451	0.00183007	0.053424401	12	0.142857143	0.41	164	NA
19-08-2020	wt-fucci-single-c14-w33-3d6_S550_	66608	0.057951	0.001527288	0.194513716	9	0.307692308	0.48	154	NA
19-08-2020	wt-fucci-single-c14-w35-3d6_S552_	83628	0.055221	0.001927302	0.083206769	12	0	0.4	156	NA
19-08-2020	wt-fucci-single-c14-w36-3d6_S553_	161214	0.046398	0.003742268	0.219704373	23	0.307692308	0.41	153	NA
19-08-2020	wt-fucci-single-c14-w37-3d6_S554_	114428	0.043993	0.002663906	0.021633987	17	0.137931034	0.4	153	NA
19-08-2020	wt-fucci-single-c14-w38-3d6_S555_	39646	0.048176	0.000916622	0.02522413	6	0.178571429	0.45	154	NA
19-08-2020	wt-fucci-single-c14-w39-3d6_S556_	52120	0.055564	0.001196028	0.268159204	7	0.142857143	0.49	154	NA
19-08-2020	wt-fucci-single-c14-w40-3d6_S557_	30870	0.044185	0.000717587	0.237345332	4	0.172413793	0.47	150	NA
19-08-2020	wt-fucci-single-c14-w41-3d6_S558_	40208	0.051234	0.000927499	0.406464251	5	0.4	0.46	157	NA
19-08-2020	wt-fucci-single-c14-w42-3d6_S559_	83648	0.05198	0.001933676	0.055254157	12	0.129032258	0.42	156	NA
19-08-2020	wt-fucci-single-c14-w43-3d6_S560_	155028	0.046804	0.003596742	0.173167358	22	0.178571429	0.41	154	NA
19-08-2020	wt-fucci-single-c14-w44-3d6_S561_	89628	0.049828	0.002067253	0.072269368	13	0.185185185	0.43	153	NA
19-08-2020	wt-fucci-single-c14-w45-3d6_S562_	60212	0.050123	0.0013906	0.141529091	9	0.166666667	0.45	161	NA
19-08-2020	wt-fucci-single-c14-w46-3d6_S563_	59536	0.044813	0.001384939	0.062840114	9	0.038461538	0.42	154	NA
19-08-2020	wt-fucci-single-c14-w47-3d6_S564_	39112	0.041829	0.000911928	0.153963415	5	0.192307692	0.48	154	NA
19-08-2020	wt-fucci-single-c14-w48-3d6_S565_	46566	0.049736	0.001076667	0.019857687	7	0.12	0.43	155	NA
19-08-2020	wt-fucci-single-c14-w49-3d6_S566_	48478	0.047774	0.001123254	0.013825723	7	0.071428571	0.48	152	NA
19-08-2020	wt-fucci-single-c14-w5-3d6_S522_	20562	0.036767	0.000482205	0.359375	3	0.259259259	0.49	154	NA
19-08-2020	wt-fucci-single-c14-w6-3d6_S523_	30670	0.048321	0.00070938	0.027145599	4	0.041666667	0.47	152	NA
19-08-2020	wt-fucci-single-c14-w7-3d6_S524_	81438	0.043739	0.001900546	0.120843332	12	0.206896552	0.42	155	NA
19-08-2020	wt-fucci-single-c14-w8-3d6_S525_	116870	0.0409	0.002731451	0.109942708	17	0.034482759	0.4	159	NA
19-08-2020	wt-fucci-single-c14-w9-3d6_S526_	52946	0.047822	0.001225046	0.058743842	8	0.172413793	0.46	153	NA
19-08-2020	wt-fucci-single-c15-w1-3d6_S567_	152058	0.067264	0.003454438	0.087077143	22	0.066666667	0.42	157	NA
19-08-2020	wt-fucci-single-c15-w13-3d6_S579_	92786	0.069644	0.00210188	0.102418208	13	0.15625	0.48	153	NA
19-08-2020	wt-fucci-single-c15-w15-3d6_S581_	193914	0.075436	0.004357615	0.092434335	27	0.225	0.42	155	NA
19-08-2020	wt-fucci-single-c15-w2-3d6_S568_	234286	0.077239	0.005256879	0.223542945	31	0.411764706	0.43	153	NA
19-08-2020	wt-fucci-single-c15-w20-3d6_S586_	122080	0.072985	0.002760662	0.250231791	17	0.193548387	0.43	155	NA
19-08-2020	wt-fucci-single-c15-w21-3d6_S587_	170716	0.081023	0.003820742	0.276255708	23	0.379310345	0.45	154	NA
19-08-2020	wt-fucci-single-c15-w22-3d6_S588_	207396	0.084341	0.004615492	0.133231957	28	0.258064516	0.46	153	NA
19-08-2020	wt-fucci-single-c15-w23-3d6_S589_	5258	0.075694	0.000113624	0.031760436	0	0.043478261	0.54	153	NA
19-08-2020	wt-fucci-single-c15-w24-3d6_S590_	61566	0.081019	0.001374545	0.193195626	8	0.172413793	0.46	161	NA
19-08-2020	wt-fucci-single-c15-w27-3d6_S593_	294522	0.084849	0.006576877	0.215453195	43	0.529411765	0.41	153	NA
19-08-2020	wt-fucci-single-c15-w28-3d6_S594_	101616	0.069576	0.002303495	0.127388535	14	0.178571429	0.44	155	NA
19-08-2020	wt-fucci-single-c15-w29-3d6_S595_	128804	0.069206	0.00291854	0.03986026	19	0.151515152	0.45	156	NA
19-08-2020	wt-fucci-single-c15-w3-3d6_S569_	84112	0.063701	0.001913329	0.271532847	11	0.142857143	0.48	153	NA
19-08-2020	wt-fucci-single-c15-w30-3d6_S596_	87260	0.069012	0.001974116	0.018277454	13	0.034482759	0.47	153	NA
19-08-2020	wt-fucci-single-c15-w33-3d6_S599_	107996	0.078207	0.002423305	0.190430159	14	0.1875	0.48	155	NA
19-08-2020	wt-fucci-single-c15-w34-3d6_S600_	121766	0.076425	0.002740793	0.095029486	17	0.125	0.41	155	NA
19-08-2020	wt-fucci-single-c15-w35-3d6_S601_	55362	0.064918	0.001259474	0.097990927	8	0.115384615	0.49	155	NA
19-08-2020	wt-fucci-single-c15-w36-3d6_S602_	129702	0.073507	0.002918138	0.018284222	19	0.038461538	0.45	154	NA
19-08-2020	wt-fucci-single-c15-w38-3d6_S604_	94438	0.078634	0.002116448	0.140438425	13	0.137931034	0.48	154	NA
19-08-2020	wt-fucci-single-c15-w39-3d6_S605_	140804	0.078094	0.003160409	0.270146025	18	0.21875	0.48	154	NA
19-08-2020	wt-fucci-single-c15-w4-3d6_S570_	47802	0.062131	0.001090615	0.045598657	7	0.08	0.47	163	NA
19-08-2020	wt-fucci-single-c15-w40-3d6_S606_	168388	0.085434	0.003756143	0.203777073	22	0.206896552	0.44	154	NA
19-08-2020	wt-fucci-single-c15-w42-3d6_S608_	159996	0.078027	0.003589862	0.113492666	22	0.068965517	0.45	154	NA
19-08-2020	wt-fucci-single-c15-w43-3d6_S609_	72126	0.079222	0.001604782	0.166226913	10	0.137931034	0.45	154	NA
19-08-2020	wt-fucci-single-c15-w44-3d6_S610_	34342	0.074428	0.000762624	0.309982487	5	0.344827586	0.41	151	NA
19-08-2020	wt-fucci-single-c15-w45-3d6_S611_	190890	0.07201	0.004317558	0.013171332	29	0.029411765	0.41	151	NA
19-08-2020	wt-fucci-single-c15-w46-3d6_S612_	129984	0.07147	0.002938204	0.179296346	18	0.172413793	0.47	151	NA
19-08-2020	wt-fucci-single-c15-w47-3d6_S613_	127578	0.071705	0.002880292	0.232841008	18	0.233333333	0.44	154	NA
19-08-2020	wt-fucci-single-c15-w48-3d6_S614_	79384	0.071727	0.001789091	0.177893738	11	0.166666667	0.43	152	NA
19-08-2020	wt-fucci-single-c15-w49-3d6_S615_	191002	0.077842	0.004286776	0.205135603	26	0.233333333	0.41	153	NA
19-08-2020	wt-fucci-single-c15-w8-3d6_S574_	202236	0.075901	0.004548568	0.124410058	28	0.15625	0.41	159	NA
19-08-2020	wt-fucci-single-c15-w9-3d6_S575_	81938	0.068637	0.001857142	0.143534994	11	0.285714286	0.46	158	NA
06-03-2020	fucci_blm_c14_w1_negctrl_3e8_S226_	1212	0.013201	2.73E-05	0	0	0.52173913	0.36	148	NA
06-03-2020	fucci_blm_c14_w11_single_3e8_S231_	2774	0.019466	6.17E-05	0	0	0.739130435	0.39	146	NA
06-03-2020	fucci_blm_c14_w13_single_3e8_S232_	4079186	0.326648	0.066220166	0.008450466	463	0.2	0.39	149	NA
06-03-2020	fucci_blm_c14_w15_single_3e8_S233_	811780	0.117975	0.017107165	0.016157263	118	0.21875	0.4	147	NA
06-03-2020	fucci_blm_c14_w17_single_3e8_S234_	136118	0.050045	0.003122446	0.101645149	20	0.205128205	0.38	151	NA
06-03-2020	fucci_blm_c14_w19_single_3e8_S235_	11148	0.011841	0.000262578	0	2	0.739130435	0.41	147	NA
06-03-2020	fucci_blm_c14_w21_single_3e8_S236_	1073978	0.165866	0.021419515	0.01014101	151	0.228070175	0.39	147	NA
06-03-2020	fucci_blm_c14_w23_single_3e8_S237_	1793674	0.211026	0.034137917	0.018668716	245	0.327433628	0.39	151	NA
06-03-2020	fucci_blm_c14_w25_single_3e8_S238_	3724836	0.335113	0.059577008	0.077405396	407	0.442477876	0.38	149	NA
06-03-2020	fucci_blm_c14_w27_single_3e8_S239_	474	0.063291	1.04E-05	0.1	0	0.217391304	0.36	166	NA
06-03-2020	fucci_blm_c14_w29_single_3e8_S240_	107868	0.051266	0.00239608	0.033137335	17	0.133333333	0.41	91	NA
06-03-2020	fucci_blm_c14_w3_single_3e8_S227_	2456	0.016287	5.55E-05	0	0	0.565217391	0.39	149	NA
06-03-2020	fucci_blm_c14_w31_single_3e8_S241_	3799570	0.307444	0.063436588	0.00726832	434	0.149425287	0.41	149	NA
06-03-2020	fucci_blm_c14_w33_single_3e8_S242_	1606596	0.185823	0.031428864	0.118435708	191	0.450980392	0.41	147	NA
06-03-2020	fucci_blm_c14_w35_single_3e8_S243_	392	0.132653	7.68E-06	0.333333333	0	0.363636364	0.46	149	NA
06-03-2020	fucci_blm_c14_w37_single_3e8_S244_	364	0.093407	7.60E-06	0.2	0	0.391304348	0.44	113	NA
06-03-2020	fucci_blm_c14_w39_single_3e8_S245_	1372684	0.172931	0.027239389	0.009219162	194	0.169230769	0.4	148	NA
06-03-2020	fucci_blm_c14_w41_single_3e8_S246_	235720	0.065094	0.005222332	0.104480358	35	0.304347826	0.43	91	NA
06-03-2020	fucci_blm_c14_w43_single_3e8_S247_	2339442	0.259295	0.041553308	0.01958466	314	0.234567901	0.39	147	NA
06-03-2020	fucci_blm_c14_w45_single_3e8_S248_	624	0.025641	1.42E-05	0	0	0.217391304	0.4	148	NA
06-03-2020	fucci_blm_c14_w47_single_3e8_S249_	64	0	1.44E-06	0.375	0	0.266666667	0.32	128	NA
06-03-2020	fucci_blm_c14_w49_single_3e8_S250_	2832082	0.241193	0.051892683	0.142003645	335	0.494382022	0.39	151	NA
06-03-2020	fucci_blm_c14_w5_single_3e8_S228_	5130778	0.312395	0.085067411	0.010354674	590	0.193181818	0.4	149	NA
06-03-2020	fucci_blm_c14_w7_single_3e8_S229_	3384766	0.305601	0.056505777	0.009864291	388	0.254901961	0.4	148	NA
06-03-2020	fucci_blm_c14_w9_single_3e8_S230_	1616782	0.21269	0.030505526	0.021723928	220	0.257142857	0.39	148	NA
06-03-2020	fucci_blm_recq5_c16_w1_negctrl_3e8_S276_	1218	0.047619	2.61E-05	0	0	0.130434783	0.36	148	NA
06-03-2020	fucci_blm_recq5_c16_w11_single_3e8_S281_	2692572	0.306987	0.045079284	0.007467502	295	0.216216216	0.37	156	NA
06-03-2020	fucci_blm_recq5_c16_w13_single_3e8_S282_	4249836	0.333916	0.067908527	0.11450273	437	0.467213115	0.41	147	NA
06-03-2020	fucci_blm_recq5_c16_w15_single_3e8_S283_	866300	0.11602	0.01844393	0.125650195	112	0.463414634	0.41	149	NA
06-03-2020	fucci_blm_recq5_c16_w17_single_3e8_S284_	118622	0.045304	0.002720544	0.019070077	19	0.161290323	0.43	147	NA
06-03-2020	fucci_blm_recq5_c16_w19_single_3e8_S285_	3242656	0.282383	0.056015556	0.012632737	408	0.134146341	0.39	148	NA
06-03-2020	fucci_blm_recq5_c16_w21_single_3e8_S286_	1578424	0.177181	0.031309105	0.151369188	191	0.41509434	0.48	149	NA
06-03-2020	fucci_blm_recq5_c16_w23_single_3e8_S287_	1274250	0.175108	0.024981528	0.017703451	177	0.188405797	0.41	147	NA
06-03-2020	fucci_blm_recq5_c16_w25_single_3e8_S288_	1326	0.034691	2.88E-05	0	0	0.565217391	0.4	149	NA
06-03-2020	fucci_blm_recq5_c16_w27_single_3e8_S289_	1455124	0.145577	0.029888925	0.01277166	208	0.210526316	0.4	148	NA
06-03-2020	fucci_blm_recq5_c16_w29_single_3e8_S290_	182180	0.054605	0.004141773	0.01402708	29	0.076923077	0.41	148	NA
06-03-2020	fucci_blm_recq5_c16_w3_single_3e8_S277_	3340180	0.329262	0.054065867	0.027639986	346	0.394366197	0.39	152	NA
06-03-2020	fucci_blm_recq5_c16_w31_single_3e8_S291_	42288	0.020857	0.000997374	0.025305778	6	0.083333333	0.39	154	NA
06-03-2020	fucci_blm_recq5_c16_w33_single_3e8_S292_	430	0.013953	9.42E-06	0.25	0	0.304347826	0.45	152	NA
06-03-2020	fucci_blm_recq5_c16_w35_single_3e8_S293_	484	0.012397	1.11E-05	0.4	0	0.217391304	0.4	152	NA
06-03-2020	fucci_blm_recq5_c16_w37_single_3e8_S294_	1249576	0.183601	0.0245731	0.011960523	175	0.1875	0.38	149	NA
06-03-2020	fucci_blm_recq5_c16_w39_single_3e8_S295_	1412716	0.12807	0.029613065	0.062625998	200	0.184210526	0.47	148	NA
06-03-2020	fucci_blm_recq5_c16_w41_single_3e8_S296_	283706	0.053111	0.006458522	0.016572031	44	0.151515152	0.44	147	NA
06-03-2020	fucci_blm_recq5_c16_w43_single_3e8_S297_	2254966	0.239079	0.041430018	0.005636799	288	0.240506329	0.39	153	NA
06-03-2020	fucci_blm_recq5_c16_w45_single_3e8_S298_	221212	0.116232	0.004713746	0.078248595	27	0.186046512	0.43	152	NA
06-03-2020	fucci_blm_recq5_c16_w47_single_3e8_S299_	1232	0.053571	2.75E-05	0	0	0.608695652	0.51	91	NA
06-03-2020	fucci_blm_recq5_c16_w49_single_3e8_S300_	3080	0.014286	7.12E-05	0	0	0.708333333	0.41	149	NA
06-03-2020	fucci_blm_recq5_c16_w5_single_3e8_S278_	3898576	0.336472	0.062251102	0.032664067	410	0.493506494	0.41	148	NA
06-03-2020	fucci_blm_recq5_c16_w7_single_3e8_S279_	3109768	0.320574	0.050874648	0.007309227	350	0.170212766	0.41	148	NA
06-03-2020	fucci_blm_recq5_c16_w9_single_3e8_S280_	1685096	0.241329	0.030827646	0.010605468	213	0.168831169	0.4	149	NA
06-03-2020	fucci_recq5_c15_w1_negctrl_3e8_S251_	424	0.235849	7.21E-06	0.5	0	0.318181818	0.37	150	NA
06-03-2020	fucci_recq5_c15_w11_single_3e8_S256_	1060	0.026415	2.27E-05	0.4	0	0.666666667	0.38	149	NA
06-03-2020	fucci_recq5_c15_w13_single_3e8_S257_	2259486	0.323896	0.036945308	0.009090728	266	0.214285714	0.39	169	NA
06-03-2020	fucci_recq5_c15_w15_single_3e8_S258_	186670	0.06376	0.004221119	0.016633868	29	0.064516129	0.38	152	NA
06-03-2020	fucci_recq5_c15_w17_single_3e8_S259_	80	0	1.94E-06	0.333333333	0	0.1875	0.49	151	NA
06-03-2020	fucci_recq5_c15_w19_single_3e8_S260_	1956090	0.203176	0.037698354	0.011486378	257	0.223880597	0.39	156	NA
06-03-2020	fucci_recq5_c15_w21_single_3e8_S261_	689546	0.163081	0.013956784	0.047506562	74	0.375	0.37	169	NA
